"Dataset","lh_cuneus_gauscurv"
"MGH",0.035
"MGH",0.041
"MGH",0.037
"MGH",0.05
"MGH",0.028
"MGH",0.035
"MGH",0.035
"MGH",0.03
"MGH",0.028
"MGH",0.033
"MGH",0.036
"MGH",0.041
"MGH",0.035
"MGH",0.042
"MGH",0.039
"MGH",0.04
"MGH",0.031
"MGH",0.042
"MGH",0.04
"MGH",0.034
"MGH",0.034
"MGH",0.039
"MGH",0.03
"MGH",0.039
"MGH",0.034
"MGH",0.033
"MGH",0.024
"MGH",0.034
"MGH",0.036
"MGH",0.025
"MGH",0.047
"MGH",0.039
"MGH",0.042
"MGH",0.048
"MGH",0.036
"MGH",0.046
"MGH",0.045
"MGH",0.039
"MGH",0.035
"MGH",0.042
"MGH",0.041
"MGH",0.036
"MGH",0.036
"MGH",0.037
"MGH",0.041
"MGH",0.044
"MGH",0.042
"MGH",0.037
"MGH",0.03
"MGH",0.029
"MGH",0.039
"MGH",0.033
"MGH",0.037
"MGH",0.043
"MGH",0.038
"MGH",0.033
"MGH",0.027
"MGH",0.03
"MGH",0.042
"MGH",0.033
"MGH",0.035
"MGH",0.034
"MGH",0.032
"MGH",0.035
"MGH",0.03
"MGH",0.049
"MGH",0.039
"MGH",0.034
"MGH",0.036
"MGH",0.049
"MGH",0.04
"MGH",0.044
"MGH",0.034
"MGH",0.029
"MGH",0.034
"MGH",0.037
"MGH",0.035
"MGH",0.031
"MGH",0.029
"MGH",0.03
"MGH",0.03
"MGH",0.026
"MGH",0.042
"MGH",0.035
"MGH",0.039
"MGH",0.035
"MGH",0.026
"MGH",0.043
"MGH",0.038
"MGH",0.038
"MGH",0.04
"MGH",0.037
"MGH",0.033
"MGH",0.03
"MGH",0.033
"MGH",0.046
"MGH",0.029
"MGH",0.035
"MGH",0.033
"MGH",0.03
"MGH",0.048
"MGH",0.028
"MGH",0.027
"MGH",0.034
"MGH",0.034
"MGH",0.044
"MGH",0.036
"MGH",0.041
"MGH",0.03
"MGH",0.038
"MGH",0.039
"MGH",0.046
"MGH",0.045
"MGH",0.036
"MGH",0.027
"MGH",0.033
"MGH",0.043
"MGH",0.036
"MGH",0.036
"MGH",0.036
"MGH",0.041
"MGH",0.037
"MGH",0.037
"MGH",0.052
"MGH",0.052
"MGH",0.032
"MGH",0.038
"MGH",0.035
"MGH",0.039
"MGH",0.037
"MGH",0.034
"MGH",0.035
"MGH",0.035
"MGH",0.037
"MGH",0.033
"MGH",0.034
"NIH_PD",0.037
"NIH_PD",0.049
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.046
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.035
"NIH_PD",0.038
"NIH_PD",0.041
"NIH_PD",0.049
"NIH_PD",0.052
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.036
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.052
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.05
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.044
"NIH_PD",0.037
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.043
"NIH_PD",0.046
"NIH_PD",0.049
"NIH_PD",0.048
"NIH_PD",0.044
"NIH_PD",0.036
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.046
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.051
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.046
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.037
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.05
"NIH_PD",0.048
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.047
"NIH_PD",0.05
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.052
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.044
"NIH_PD",0.038
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.04
"NIH_PD",0.037
"NIH_PD",0.05
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.04
"NIH_PD",0.051
"NIH_PD",0.044
"NIH_PD",0.047
"NIH_PD",0.049
"NIH_PD",0.05
"NIH_PD",0.046
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.04
"NIH_PD",0.041
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.052
"NIH_PD",0.039
"NIH_PD",0.043
"NIH_PD",0.041
"NIH_PD",0.047
"NIH_PD",0.048
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.049
"NIH_PD",0.044
"NIH_PD",0.051
"NIH_PD",0.047
"NIH_PD",0.04
"NIH_PD",0.041
"NIH_PD",0.048
"NIH_PD",0.046
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.04
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.049
"NIH_PD",0.041
"NIH_PD",0.044
"NIH_PD",0.046
"NIH_PD",0.041
"NIH_PD",0.036
"NIH_PD",0.038
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.042
"NIH_PD",0.044
"NIH_PD",0.051
"NIH_PD",0.038
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.05
"NIH_PD",0.035
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.049
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.039
"NIH_PD",0.038
"NIH_PD",0.049
"NIH_PD",0.048
"NIH_PD",0.043
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.043
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.035
"NIH_PD",0.035
"NIH_PD",0.051
"NIH_PD",0.045
"NIH_PD",0.046
"NIH_PD",0.039
"NIH_PD",0.047
"NIH_PD",0.046
"NIH_PD",0.041
"NIH_PD",0.044
"NIH_PD",0.051
"NIH_PD",0.052
"NIH_PD",0.042
"NIH_PD",0.048
"NIH_PD",0.037
"NIH_PD",0.048
"NIH_PD",0.05
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.051
"NIH_PD",0.05
"NIH_PD",0.046
"NIH_PD",0.042
"NIH_PD",0.035
"NIH_PD",0.036
"NIH_PD",0.036
"NIH_PD",0.042
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.049
"NIH_PD",0.046
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.05
"NIH_PD",0.051
"NIH_PD",0.037
"NIH_PD",0.044
"NIH_PD",0.05
"NIH_PD",0.041
"NIH_PD",0.035
"NIH_PD",0.038
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.046
"NIH_PD",0.045
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.051
"NIH_PD",0.051
"NIH_PD",0.037
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.051
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.044
"NIH_PD",0.036
"NIH_PD",0.048
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.046
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.044
"NIH_PD",0.043
"NIH_PD",0.042
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.049
"NIH_PD",0.04
"NIH_PD",0.038
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.042
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.038
"NIH_PD",0.041
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.038
"NIH_PD",0.049
"NIH_PD",0.049
"NIH_PD",0.046
"NIH_PD",0.052
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.036
"NIH_PD",0.037
"NIH_PD",0.051
"NIH_PD",0.037
"NIH_PD",0.046
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.05
"NIH_PD",0.043
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.05
"NIH_PD",0.035
"NIH_PD",0.038
"NIH_PD",0.038
"NIH_PD",0.038
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.035
"NIH_PD",0.046
"NIH_PD",0.048
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.051
"NIH_PD",0.041
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.052
"NIH_PD",0.041
"NIH_PD",0.052
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.05
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.043
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.049
"NIH_PD",0.039
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.041
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.035
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.04
"NIH_PD",0.042
"NIH_PD",0.05
"NIH_PD",0.047
"NIH_PD",0.041
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.038
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.038
"NIH_PD",0.044
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.042
"NIH_PD",0.042
"NIH_PD",0.036
"NIH_PD",0.044
"NIH_PD",0.036
"NIH_PD",0.052
"NIH_PD",0.052
"NIH_PD",0.046
"NIH_PD",0.049
"NIH_PD",0.048
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.047
"NIH_PD",0.046
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.052
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.042
"NIH_PD",0.035
"NIH_PD",0.043
"NIH_PD",0.048
"NIH_PD",0.05
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.037
"NIH_PD",0.046
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.044
"NIH_PD",0.038
"NIH_PD",0.037
"NIH_PD",0.037
"NIH_PD",0.05
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.046
"NIH_PD",0.051
"NIH_PD",0.044
"NIH_PD",0.046
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.042
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.05
"NIH_PD",0.048
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.049
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.041
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.05
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.035
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.04
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.052
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.051
"NIH_PD",0.048
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.049
"NIH_PD",0.047
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.052
"NIH_PD",0.047
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.041
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.052
"NIH_PD",0.045
"NIH_PD",0.052
"NIH_PD",0.046
"NIH_PD",0.051
"NIH_PD",0.05
"NIH_PD",0.051
"NIH_PD",0.051
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.052
"NIH_PD",0.052
"NIH_PD",0.052
"NIH_PD",0.051
"NIH_PD",0.048
"NIH_PD",0.046
"NIH_PD",0.052
"NIH_PD",0.047
"NIH_PD",0.051
"NIH_PD",0.05
"NIH_PD",0.043
"NIH_PD",0.05
"NIH_PD",0.052
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.027
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.045
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.036
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.041
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.04
"OASIS_3",0.044
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.04
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.039
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.038
"OASIS_3",0.029
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.048
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.045
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.039
"OASIS_3",0.039
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.039
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.04
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.038
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.041
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.036
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.047
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.039
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.027
"OASIS_3",0.039
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.05
"OASIS_3",0.039
"OASIS_3",0.031
"OASIS_3",0.042
"OASIS_3",0.046
"OASIS_3",0.035
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.034
"OASIS_3",0.042
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.052
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.041
"OASIS_3",0.027
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.039
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.038
"OASIS_3",0.045
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.043
"OASIS_3",0.044
"OASIS_3",0.03
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.043
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.037
"OASIS_3",0.033
"OASIS_3",0.039
"OASIS_3",0.044
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.03
"OASIS_3",0.051
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.026
"OASIS_3",0.03
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.039
"OASIS_3",0.039
"OASIS_3",0.041
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.041
"OASIS_3",0.03
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.037
"OASIS_3",0.039
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.03
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.039
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.037
"OASIS_3",0.041
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.05
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.052
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.041
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.042
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
